id;nome_municipio;populacao
5072; 'Neves Paulista';3532504
5073; 'Nhandeara';3532603
5074; 'Nipoã;3532702
5075; 'Nova Aliança;3532801
5076; 'Nova Campina';3532827
5077; 'Nova Canaã Paulista;3532843
5078; 'Nova Castilho';3532868
5079; 'Nova Europa';3532900
5080; 'Nova Granada';3533007
5081; 'Nova Guataporanga';3533106
5082; 'Nova Independência;3533205
5083; 'Nova Luzitânia;3533304
5084; 'Nova Odessa';3533403
5085; 'Novais';3533254
5086; 'Novo Horizonte';3533502
5087; 'Nuporanga';3533601
5088; 'Ocauçu;3533700
5089; 'Óleo;3533809
5090; 'Olímpia;3533908
5091; 'Onda Verde';3534005
5092; 'Oriente';3534104
5093; 'Orindiúva;3534203
5094; 'Orlândia;3534302
5095; 'Osasco';3534401
5096; 'Oscar Bressane';3534500
5097; 'Osvaldo Cruz';3534609
5098; 'Ourinhos';3534708
5099; 'Ouro Verde';3534807
5100; 'Ouroeste';3534757
5101; 'Pacaembu';3534906
5102; 'Palestina';3535002
5103; 'Palmares Paulista';3535101
5104; 'Palmeira d`Oeste';3535200
5105; 'Palmital';3535309
5106; 'Panorama';3535408
5107; 'Paraguaçu Paulista;3535507
5108; 'Paraibuna';3535606
5109; 'Paraíso;3535705
5110; 'Paranapanema';3535804
5111; 'Paranapuã;3535903
5112; 'Parapuã;3536000
5113; 'Pardinho';3536109
5114; 'Pariquera-Açu;3536208
5115; 'Parisi';3536257
5116; 'Patrocínio Paulista;3536307
5117; 'Paulicéia;3536406
5118; 'Paulínia;3536505
5119; 'Paulistânia;3536570
5120; 'Paulo de Faria';3536604
5121; 'Pederneiras';3536703
5122; 'Pedra Bela';3536802
5123; 'Pedranópolis;3536901
5124; 'Pedregulho';3537008
5125; 'Pedreira';3537107
5126; 'Pedrinhas Paulista';3537156
5127; 'Pedro de Toledo';3537206
5128; 'Penápolis;3537305
5129; 'Pereira Barreto';3537404
5130; 'Pereiras';3537503
5131; 'Peruíbe;3537602
5132; 'Piacatu';3537701
5133; 'Piedade';3537800
5134; 'Pilar do Sul';3537909
5135; 'Pindamonhangaba';3538006
5136; 'Pindorama';3538105
5137; 'Pinhalzinho';3538204
5138; 'Piquerobi';3538303
5139; 'Piquete';3538501
5140; 'Piracaia';3538600
5141; 'Piracicaba';3538709
5142; 'Piraju';3538808
5143; 'Pirajuí;3538907
5144; 'Pirangi';3539004
5145; 'Pirapora do Bom Jesus';3539103
5146; 'Pirapozinho';3539202
5147; 'Pirassununga';3539301
5148; 'Piratininga';3539400
5149; 'Pitangueiras';3539509
5150; 'Planalto';3539608
5151; 'Platina';3539707
5152; 'Poá;3539806
5153; 'Poloni';3539905
5154; 'Pompéia;3540002
5155; 'Pongaí;3540101
5156; 'Pontal';3540200
5157; 'Pontalinda';3540259
5158; 'Pontes Gestal';3540309
5159; 'Populina';3540408
5160; 'Porangaba';3540507
5161; 'Porto Feliz';3540606
5162; 'Porto Ferreira';3540705
5163; 'Potim';3540754
5164; 'Potirendaba';3540804
5165; 'Pracinha';3540853
5166; 'Pradópolis;3540903
5167; 'Praia Grande';3541000
5168; 'Pratânia;3541059
5169; 'Presidente Alves';3541109
5170; 'Presidente Bernardes';3541208
5171; 'Presidente Epitácio;3541307
5172; 'Presidente Prudente';3541406
5173; 'Presidente Venceslau';3541505
5174; 'Promissão;3541604
5175; 'Quadra';3541653
5176; 'Quatá;3541703
5177; 'Queiroz';3541802
5178; 'Queluz';3541901
5179; 'Quintana';3542008
5180; 'Rafard';3542107
5181; 'Rancharia';3542206
5182; 'Redenção da Serr;3542305
5183; 'Regente Feijó;3542404
5184; 'Reginópolis;3542503
5185; 'Registro';3542602
5186; 'Restinga';3542701
5187; 'Ribeira';3542800
5188; 'Ribeirão Bonito;3542909
5189; 'Ribeirão Branco;3543006
5190; 'Ribeirão Corrente;3543105
5191; 'Ribeirão do Sul;3543204
5192; 'Ribeirão dos Índio;3543238
5193; 'Ribeirão Grande;3543253
5194; 'Ribeirão Pires;3543303
5195; 'Ribeirão Preto;3543402
5196; 'Rifaina';3543600
5197; 'Rincão;3543709
5198; 'Rinópolis;3543808
5199; 'Rio Claro';3543907
5200; 'Rio das Pedras';3544004
5201; 'Rio Grande da Serra';3544103
5202; 'Riolândia;3544202
5203; 'Riversul';3543501
5204; 'Rosana';3544251
5205; 'Roseira';3544301
5206; 'Rubiácea;3544400
5207; 'Rubinéia;3544509
5208; 'Sabino';3544608
5209; 'Sagres';3544707
5210; 'Sales';3544806
5211; 'Sales Oliveira';3544905
5212; 'Salesópolis;3545001
5213; 'Salmourão;3545100
5214; 'Saltinho';3545159
5215; 'Salto';3545209
5216; 'Salto de Pirapora';3545308
5217; 'Salto Grande';3545407
5218; 'Sandovalina';3545506
5219; 'Santa Adélia;3545605
5220; 'Santa Albertina';3545704
5221; 'Santa Bárbara d`Oeste;3545803
5222; 'Santa Branca';3546009
5223; 'Santa Clara d`Oeste';3546108
5224; 'Santa Cruz da Conceiçã;3546207
5225; 'Santa Cruz da Esperança;3546256
5226; 'Santa Cruz das Palmeiras';3546306
5227; 'Santa Cruz do Rio Pardo';3546405
5228; 'Santa Ernestina';3546504
5229; 'Santa Fé do Sul;3546603
5230; 'Santa Gertrudes';3546702
5231; 'Santa Isabel';3546801
5232; 'Santa Lúcia;3546900
5233; 'Santa Maria da Serra';3547007
5234; 'Santa Mercedes';3547106
5235; 'Santa Rita d`Oeste';3547403
5236; 'Santa Rita do Passa Quatro';3547502
5237; 'Santa Rosa de Viterbo';3547601
5238; 'Santa Salete';3547650
5239; 'Santana da Ponte Pensa';3547205
5240; 'Santana de Parnaíba;3547304
5241; 'Santo Anastácio;3547700
5242; 'Santo André;3547809
5243; 'Santo Antônio da Alegria;3547908
5244; 'Santo Antônio de Posse;3548005
5245; 'Santo Antônio do Aracangu�;3548054
5246; 'Santo Antônio do Jardim;3548104
5247; 'Santo Antônio do Pinhal;3548203
5248; 'Santo Expedito';3548302
5249; 'Santópolis do Aguape�;3548401
5250; 'Santos';3548500
5251; 'São Bento do Sapuca�;3548609
5252; 'São Bernardo do Campo;3548708
5253; 'São Caetano do Sul;3548807
5254; 'São Carlos;3548906
5255; 'São Francisco;3549003
5256; 'São João da Boa Vist;3549102
5257; 'São João das Duas Ponte;3549201
5258; 'São João de Iracem;3549250
5259; 'São João do Pau d`Alh;3549300
5260; 'São Joaquim da Barra;3549409
5261; 'São José da Bela Vist;3549508
5262; 'São José do Barreir;3549607
5263; 'São José do Rio Pard;3549706
5264; 'São José do Rio Pret;3549805
5265; 'São José dos Campo;3549904
5266; 'São Lourenço da Serr;3549953
5267; 'São Luís do Paraiting;3550001
5268; 'São Manuel;3550100
5269; 'São Miguel Arcanjo;3550209
5270; 'São Paulo;3550308
5271; 'São Pedro;3550407
5272; 'São Pedro do Turvo;3550506
5273; 'São Roque;3550605
5274; 'São Sebastiã;3550704
5275; 'São Sebastião da Gram;3550803
5276; 'São Simã;3550902
5277; 'São Vicente;3551009
5278; 'Sarapuí;3551108
5279; 'Sarutaiá;3551207
5280; 'Sebastianópolis do Sul;3551306
5281; 'Serra Azul';3551405
5282; 'Serra Negra';3551603
5283; 'Serrana';3551504
5284; 'Sertãozinho;3551702
5285; 'Sete Barras';3551801
5286; 'Severínia;3551900
5287; 'Silveiras';3552007
5288; 'Socorro';3552106
5289; 'Sorocaba';3552205
5290; 'Sud Mennucci';3552304
5291; 'Sumaré;3552403
5292; 'Suzanápolis;3552551
5293; 'Suzano';3552502
5294; 'Tabapuã;3552601
5295; 'Tabatinga';3552700
5296; 'Taboão da Serra;3552809
5297; 'Taciba';3552908
5298; 'Taguaí;3553005
5299; 'Taiaçu;3553104
5300; 'Taiúva;3553203
5301; 'Tambaú;3553302
5302; 'Tanabi';3553401
5303; 'Tapiraí;3553500
5304; 'Tapiratiba';3553609
5305; 'Taquaral';3553658
5306; 'Taquaritinga';3553708
5307; 'Taquarituba';3553807
5308; 'Taquarivaí;3553856
5309; 'Tarabai';3553906
5310; 'Tarumã;3553955
5311; 'Tatuí;3554003
5312; 'Taubaté;3554102
5313; 'Tejupá;3554201
5314; 'Teodoro Sampaio';3554300
5315; 'Terra Roxa';3554409
5316; 'Tietê;3554508
5317; 'Timburi';3554607
5318; 'Torre de Pedra';3554656
5319; 'Torrinha';3554706
5320; 'Trabiju';3554755
5321; 'Tremembé;3554805
5322; 'Três Fronteiras;3554904
5323; 'Tuiuti';3554953
5324; 'Tupã;3555000
5325; 'Tupi Paulista';3555109
5326; 'Turiúba;3555208
5327; 'Turmalina';3555307
5328; 'Ubarana';3555356
5329; 'Ubatuba';3555406
5330; 'Ubirajara';3555505
5331; 'Uchoa';3555604
5332; 'União Paulista;3555703
5333; 'Urânia;3555802
5334; 'Uru';3555901
5335; 'Urupês;3556008
5336; 'Valentim Gentil';3556107
5337; 'Valinhos';3556206
5338; 'Valparaíso;3556305
5339; 'Vargem';3556354
5340; 'Vargem Grande do Sul';3556404
5341; 'Vargem Grande Paulista';3556453
5342; 'Várzea Paulista;3556503
5343; 'Vera Cruz';3556602
5344; 'Vinhedo';3556701
5345; 'Viradouro';3556800
5346; 'Vista Alegre do Alto';3556909
5347; 'Vitória Brasil;3556958
5348; 'Votorantim';3557006
5349; 'Votuporanga';3557105
5350; 'Zacarias';3557154
5351; 'Amparo de São Francisco;2800100
5352; 'Aquidabã;2800209
5353; 'Aracaju';2800308
5354; 'Arauá;2800407
5355; 'Areia Branca';2800506
5356; 'Barra dos Coqueiros';2800605
5357; 'Boquim';2800670
5358; 'Brejo Grande';2800704
5359; 'Campo do Brito';2801009
5360; 'Canhoba';2801108
5361; 'Canindé de São Francisc;2801207
5362; 'Capela';2801306
5363; 'Carira';2801405
5364; 'Carmópolis;2801504
5365; 'Cedro de São Joã;2801603
5366; 'Cristinápolis;2801702
5367; 'Cumbe';2801900
5368; 'Divina Pastora';2802007
5369; 'Estância;2802106
5370; 'Feira Nova';2802205
5371; 'Frei Paulo';2802304
5372; 'Gararu';2802403
5373; 'General Maynard';2802502
5374; 'Gracho Cardoso';2802601
5375; 'Ilha das Flores';2802700
5376; 'Indiaroba';2802809
5377; 'Itabaiana';2802908
5378; 'Itabaianinha';2803005
5379; 'Itabi';2803104
5380; 'Itaporanga d`Ajuda';2803203
5381; 'Japaratuba';2803302
5382; 'Japoatã;2803401
5383; 'Lagarto';2803500
5384; 'Laranjeiras';2803609
5385; 'Macambira';2803708
5386; 'Malhada dos Bois';2803807
5387; 'Malhador';2803906
5388; 'Maruim';2804003
5389; 'Moita Bonita';2804102
5390; 'Monte Alegre de Sergipe';2804201
5391; 'Muribeca';2804300
5392; 'Neópolis;2804409
5393; 'Nossa Senhora Aparecida';2804458
5394; 'Nossa Senhora da Glória;2804508
5395; 'Nossa Senhora das Dores';2804607
5396; 'Nossa Senhora de Lourdes';2804706
5397; 'Nossa Senhora do Socorro';2804805
5398; 'Pacatuba';2804904
5399; 'Pedra Mole';2805000
5400; 'Pedrinhas';2805109
5401; 'Pinhão;2805208
5402; 'Pirambu';2805307
5403; 'Poço Redondo;2805406
5404; 'Poço Verde;2805505
5405; 'Porto da Folha';2805604
5406; 'Propriá;2805703
5407; 'Riachão do Dantas;2805802
5408; 'Riachuelo';2805901
5409; 'Ribeirópolis;2806008
5410; 'Rosário do Catete;2806107
5411; 'Salgado';2806206
5412; 'Santa Luzia do Itanhy';2806305
5413; 'Santa Rosa de Lima';2806503
5414; 'Santana do São Francisco;2806404
5415; 'Santo Amaro das Brotas';2806602
5416; 'São Cristóv�;2806701
5417; 'São Domingos;2806800
5418; 'São Francisco;2806909
5419; 'São Miguel do Aleixo;2807006
5420; 'Simão Dias;2807105
5421; 'Siriri';2807204
5422; 'Telha';2807303
5423; 'Tobias Barreto';2807402
5424; 'Tomar do Geru';2807501
5425; 'Umbaúba;2807600
5426; 'Abreulândia;1700251
5427; 'Aguiarnópolis;1700301
5428; 'Aliança do Tocantins;1700350
5429; 'Almas';1700400
5430; 'Alvorada';1700707
5431; 'Ananás;1701002
5432; 'Angico';1701051
5433; 'Aparecida do Rio Negro';1701101
5434; 'Aragominas';1701309
5435; 'Araguacema';1701903
5436; 'Araguaçu;1702000
5437; 'Araguaína;1702109
5438; 'Araguanã;1702158
5439; 'Araguatins';1702208
5440; 'Arapoema';1702307
5441; 'Arraias';1702406
5442; 'Augustinópolis;1702554
5443; 'Aurora do Tocantins';1702703
5444; 'Axixá do Tocantins;1702901
5445; 'Babaçulândi;1703008
5446; 'Bandeirantes do Tocantins';1703057
5447; 'Barra do Ouro';1703073
5448; 'Barrolândia;1703107
5449; 'Bernardo Sayão;1703206
5450; 'Bom Jesus do Tocantins';1703305
5451; 'Brasilândia do Tocantins;1703602
5452; 'Brejinho de Nazaré;1703701
5453; 'Buriti do Tocantins';1703800
5454; 'Cachoeirinha';1703826
5455; 'Campos Lindos';1703842
5456; 'Cariri do Tocantins';1703867
5457; 'Carmolândia;1703883
5458; 'Carrasco Bonito';1703891
5459; 'Caseara';1703909
5460; 'Centenário;1704105
5461; 'Chapada da Natividade';1705102
5462; 'Chapada de Areia';1704600
5463; 'Colinas do Tocantins';1705508
5464; 'Colméia;1716703
5465; 'Combinado';1705557
5466; 'Conceição do Tocantin;1705607
5467; 'Couto de Magalhães;1706001
5468; 'Cristalândia;1706100
5469; 'Crixás do Tocantins;1706258
5470; 'Darcinópolis;1706506
5471; 'Dianópolis;1707009
5472; 'Divinópolis do Tocantins;1707108
5473; 'Dois Irmãos do Tocantins;1707207
5474; 'Dueré;1707306
5475; 'Esperantina';1707405
5476; 'Fátima;1707553
5477; 'Figueirópolis;1707652
5478; 'Filadélfia;1707702
5479; 'Formoso do Araguaia';1708205
5480; 'Fortaleza do Tabocão;1708254
5481; 'Goianorte';1708304
5482; 'Goiatins';1709005
5483; 'Guaraí;1709302
5484; 'Gurupi';1709500
5485; 'Ipueiras';1709807
5486; 'Itacajá;1710508
5487; 'Itaguatins';1710706
5488; 'Itapiratins';1710904
5489; 'Itaporã do Tocantins;1711100
5490; 'Jaú do Tocantins;1711506
5491; 'Juarina';1711803
5492; 'Lagoa da Confusão;1711902
5493; 'Lagoa do Tocantins';1711951
5494; 'Lajeado';1712009
5495; 'Lavandeira';1712157
5496; 'Lizarda';1712405
5497; 'Luzinópolis;1712454
5498; 'Marianópolis do Tocantins;1712504
5499; 'Mateiros';1712702
5500; 'Maurilândia do Tocantins;1712801
5501; 'Miracema do Tocantins';1713205
5502; 'Miranorte';1713304
5503; 'Monte do Carmo';1713601
5504; 'Monte Santo do Tocantins';1713700
5505; 'Muricilândia;1713957
5506; 'Natividade';1714203
5507; 'Nazaré;1714302
5508; 'Nova Olinda';1714880
5509; 'Nova Rosalândia;1715002
5510; 'Novo Acordo';1715101
5511; 'Novo Alegre';1715150
5512; 'Novo Jardim';1715259
5513; 'Oliveira de Fátima;1715507
5514; 'Palmas';1721000
5515; 'Palmeirante';1715705
5516; 'Palmeiras do Tocantins';1713809
5517; 'Palmeirópolis;1715754
5518; 'Paraíso do Tocantins;1716109
5519; 'Paranã;1716208
5520; 'Pau d`Arco';1716307
5521; 'Pedro Afonso';1716505
5522; 'Peixe';1716604
5523; 'Pequizeiro';1716653
5524; 'Pindorama do Tocantins';1717008
5525; 'Piraquê;1717206
5526; 'Pium';1717503
5527; 'Ponte Alta do Bom Jesus';1717800
5528; 'Ponte Alta do Tocantins';1717909
5529; 'Porto Alegre do Tocantins';1718006
5530; 'Porto Nacional';1718204
5531; 'Praia Norte';1718303
5532; 'Presidente Kennedy';1718402
5533; 'Pugmil';1718451
5534; 'Recursolândia;1718501
5535; 'Riachinho';1718550
5536; 'Rio da Conceiçã;1718659
5537; 'Rio dos Bois';1718709
5538; 'Rio Sono';1718758
5539; 'Sampaio';1718808
5540; 'Sandolândia;1718840
5541; 'Santa Fé do Araguaia;1718865
5542; 'Santa Maria do Tocantins';1718881
5543; 'Santa Rita do Tocantins';1718899
5544; 'Santa Rosa do Tocantins';1718907
5545; 'Santa Tereza do Tocantins';1719004
5546; 'Santa Terezinha do Tocantins';1720002
5547; 'São Bento do Tocantins;1720101
5548; 'São Félix do Tocantin;1720150
5549; 'São Miguel do Tocantins;1720200
5550; 'São Salvador do Tocantins;1720259
5551; 'São Sebastião do Tocantin;1720309
5552; 'São Valério da Natividad;1720499
5553; 'Silvanópolis;1720655
5554; 'Sítio Novo do Tocantins;1720804
5555; 'Sucupira';1720853
5556; 'Taguatinga';1720903
5557; 'Taipas do Tocantins';1720937
5558; 'Talismã;1720978
5559; 'Tocantínia;1721109
5560; 'Tocantinópolis;1721208
5561; 'Tupirama';1721257
5562; 'Tupiratins';1721307
5563; 'Wanderlândia;1722081
5564; 'Xambioá;1722107
5575; 'Gama';5300108
5576; 'Taguatinga';5300108
5577; 'Brazlândia;5300108
5578; 'Sobradinho';5300108
5579; 'Planaltina';5300108
5580; 'Paranoá;5300108
5581; 'Núcleo Bandeirante;5300108
5582; 'Ceilândia;5300108
5583; 'Guará;5300108
5584; 'Cruzeiro';5300108
5585; 'Samambaia';5300108
5586; 'Santa Maria';5300108
5587; 'São Sebastiã;5300108
5589; 'Lago Sul';5300108
5590; 'Riacho Fundo';5300108
5591; 'Lago Norte';5300108
5592; 'Candangolândia;5300108
5593; 'Águas Claras;5300108
5594; 'Riacho Fundo II';5300108
5595; 'Sudoeste/Octogonal';5300108
5596; 'Varjão;5300108
5597; 'Park Way';5300108
5598; 'SCIA';5300108
5599; 'Sobradinho II';5300108
5601; 'Itapoã;5300108
5602; 'SIA';5300108
5603; 'Vicente Pires';5300108
5604; 'Fercal';5300108
5574; 'Recanto das Emas';5300108
5600; 'Jardim Botânico;5300108
5605; 'Nazária;2206720
5606; 'Paraíso das Água;5006275
5607; 'Pinto Bandeira';4314548
5608; 'Balneário Rincã;4220000
5609; 'Pescaria Brava';4212650
5610; 'Exterior';" 9999999;"
